OpenTime,Open,High,Low,Close,Volume
1624681380000,283.74000000,283.74000000,283.19000000,283.40000000,42.19000000
1624681440000,283.46000000,283.49000000,283.14000000,283.48000000,34.01000000
1624681500000,283.50000000,283.76000000,283.16000000,283.61000000,43.02000000
1624681560000,283.49000000,283.93000000,283.49000000,283.79000000,35.70000000
1624681620000,283.87000000,284.10000000,283.46000000,283.94000000,51.31000000
1624681680000,284.00000000,284.19000000,283.96000000,284.09000000,40.75000000
1624681740000,283.82000000,284.01000000,283.63000000,283.92000000,17.70000000
1624681800000,283.61000000,284.50000000,283.61000000,284.50000000,54.62000000
1624681860000,284.49000000,286.41000000,284.49000000,286.41000000,236.30000000
1624681920000,284.55000000,285.02000000,284.53000000,284.88000000,34.83000000
1624681980000,284.98000000,285.08000000,284.80000000,284.99000000,50.89000000
1624682040000,285.00000000,285.13000000,284.78000000,285.08000000,24.63000000
1624682100000,285.14000000,285.20000000,284.86000000,285.17000000,27.44000000
1624682160000,285.20000000,285.20000000,284.87000000,285.17000000,34.01000000
1624682220000,285.00000000,285.00000000,284.66000000,284.67000000,31.67000000
1624682280000,284.60000000,284.80000000,284.51000000,284.80000000,43.63000000
1624682340000,284.78000000,285.16000000,284.78000000,285.05000000,40.00000000
1624682400000,285.03000000,285.47000000,285.01000000,285.44000000,32.73000000
1624682460000,285.52000000,285.63000000,285.37000000,285.60000000,44.55000000
1624682520000,285.65000000,285.69000000,285.28000000,285.45000000,26.40000000
1624682580000,285.57000000,285.57000000,285.10000000,285.10000000,21.12000000
1624682640000,285.14000000,285.73000000,285.14000000,285.65000000,37.08000000
1624682700000,285.57000000,285.88000000,285.57000000,285.88000000,48.68000000
1624682760000,285.87000000,286.02000000,285.52000000,285.71000000,37.84000000
1624682820000,285.86000000,286.26000000,285.86000000,286.25000000,30.77000000
1624682880000,286.19000000,286.28000000,286.09000000,286.28000000,28.34000000
1624682940000,286.19000000,286.35000000,286.14000000,286.35000000,30.55000000
1624683000000,286.34000000,286.35000000,286.09000000,286.19000000,22.48000000
1624683060000,286.01000000,286.11000000,285.90000000,286.10000000,23.43000000
1624683120000,286.13000000,286.29000000,285.99000000,286.29000000,22.31000000
1624683180000,286.36000000,286.48000000,286.35000000,286.46000000,37.39000000
1624683240000,286.48000000,286.50000000,286.36000000,286.50000000,10.50000000
1624683300000,286.50000000,286.78000000,286.50000000,286.76000000,22.75000000
1624683360000,286.63000000,286.73000000,286.51000000,286.62000000,24.50000000
1624683420000,286.51000000,286.83000000,286.51000000,286.83000000,26.25000000
1624683480000,286.83000000,287.22000000,286.83000000,287.22000000,55.39000000
1624683540000,287.14000000,287.51000000,287.14000000,287.20000000,27.92000000
